,age,year,D,L,rate
1,50,1947,882,60738,0.0145213869406302
2,51,1947,978,59856,0.0163392141138733
3,52,1947,1027,58879,0.0174425516737716
4,53,1947,1101,57852,0.0190313213026343
5,54,1947,1133,56751,0.0199644059135522
6,55,1947,1171,55618,0.0210543349275414
7,56,1947,1234,54447,0.022664242290668
8,57,1947,1358,53213,0.0255200796797775
9,58,1947,1483,51855,0.0285989779191978
10,59,1947,1511,50372,0.0299968236321766
11,60,1947,1710,48861,0.0349972370602321
12,61,1947,1648,47151,0.034951538673623
13,62,1947,1824,45503,0.0400852691031361
14,63,1947,1900,43680,0.0434981684981685
15,64,1947,1961,41779,0.0469374566169607
16,65,1947,2066,39818,0.0518860816716058
17,66,1947,2094,37752,0.0554672600127146
18,67,1947,2135,35658,0.0598743619945033
19,68,1947,2199,33523,0.0655967544670823
20,69,1947,2158,31324,0.0688928617034861
21,70,1947,2240,29166,0.0768017554686964
22,71,1947,2178,26926,0.0808883606922677
23,72,1947,2198,24748,0.08881525779861
24,73,1947,2137,22551,0.0947629816859563
25,74,1947,2045,20414,0.100176349564025
26,75,1947,2089,18369,0.113724209265611
27,76,1947,1878,16280,0.115356265356265
28,77,1947,1790,14402,0.124288293292598
29,78,1947,1765,12611,0.139957180239473
30,79,1947,1663,10846,0.153328416005901
31,80,1947,1490,9183,0.162256343242949
32,81,1947,1382,7693,0.179643832055115
33,82,1947,1213,6312,0.192173637515843
34,83,1947,1067,5099,0.209256717003334
35,84,1947,830,4032,0.205853174603175
36,85,1947,754,3202,0.235477826358526
37,86,1947,624,2448,0.254901960784314
38,87,1947,494,1824,0.270833333333333
39,88,1947,368,1330,0.276691729323308
40,89,1947,281,962,0.292099792099792
41,90,1947,205,681,0.301027900146843
42,91,1947,166,476,0.348739495798319
43,92,1947,110,310,0.354838709677419
44,93,1947,74,200,0.37
45,94,1947,49,126,0.388888888888889
46,95,1947,31,77,0.402597402597403
47,96,1947,19,46,0.41304347826087
48,97,1947,12,27,0.444444444444444
49,98,1947,7,15,0.466666666666667
50,99,1947,4,8,0.5
51,100,1947,2,5,0.4
52,50,1948,909,67455,0.0134756504336224
53,51,1948,898,66546,0.0134944249090854
54,52,1948,1005,65648,0.0153089203022179
55,53,1948,1056,64643,0.0163358755008276
56,54,1948,1119,63587,0.0175979366851715
57,55,1948,1164,62467,0.0186338386668161
58,56,1948,1202,61303,0.019607523285973
59,57,1948,1294,60101,0.0215304237866258
60,58,1948,1428,58808,0.0242824105563869
61,59,1948,1504,57380,0.0262112234227954
62,60,1948,1584,55876,0.0283484859331377
63,61,1948,1700,54291,0.031312740601573
64,62,1948,1701,52592,0.0323433221782781
65,63,1948,1868,50891,0.0367059008469081
66,64,1948,1957,49023,0.0399200375334027
67,65,1948,1995,47066,0.0423872859388943
68,66,1948,2042,45071,0.0453062945131016
69,67,1948,2182,43030,0.0507088078085057
70,68,1948,2208,40848,0.0540540540540541
71,69,1948,2297,38640,0.0594461697722567
72,70,1948,2220,36343,0.0610846655476983
73,71,1948,2308,34123,0.0676376637458606
74,72,1948,2356,31814,0.0740554472873578
75,73,1948,2293,29459,0.0778369937879765
76,74,1948,2316,27166,0.0852536258558492
77,75,1948,2192,24850,0.0882092555331992
78,76,1948,2198,22658,0.097007679406832
79,77,1948,2132,20460,0.104203323558162
80,78,1948,2052,18328,0.111959842863378
81,79,1948,1928,16275,0.118463901689708
82,80,1948,1960,14347,0.13661392625636
83,81,1948,1801,12387,0.145394365060144
84,82,1948,1620,10586,0.153032306820329
85,83,1948,1517,8966,0.169194735668079
86,84,1948,1328,7450,0.178255033557047
87,85,1948,1136,6121,0.185590589772913
88,86,1948,1070,4986,0.214600882470919
89,87,1948,846,3916,0.216036772216547
90,88,1948,686,3071,0.223380006512537
91,89,1948,627,2384,0.263003355704698
92,90,1948,462,1757,0.262948207171315
93,91,1948,366,1295,0.282625482625483
94,92,1948,266,929,0.286329386437029
95,93,1948,189,663,0.285067873303167
96,94,1948,151,474,0.318565400843882
97,95,1948,108,323,0.334365325077399
98,96,1948,75,216,0.347222222222222
99,97,1948,51,141,0.361702127659574
100,98,1948,34,90,0.377777777777778
101,99,1948,22,56,0.392857142857143
102,100,1948,14,34,0.411764705882353
103,50,1949,829,69340,0.011955581194116
104,51,1949,922,68510,0.0134578893592176
105,52,1949,919,67588,0.0135970882405161
106,53,1949,1023,66670,0.0153442327883606
107,54,1949,1082,65646,0.0164823446973159
108,55,1949,1161,64564,0.0179821572393284
109,56,1949,1200,63403,0.018926549216914
110,57,1949,1280,62204,0.0205774548260562
111,58,1949,1421,60924,0.0233241415534108
112,59,1949,1482,59503,0.0249063072450129
113,60,1949,1545,58021,0.0266282897571569
114,61,1949,1668,56476,0.0295346695941639
115,62,1949,1834,54808,0.0334622682820026
116,63,1949,1840,52974,0.0347340204628686
117,64,1949,1981,51134,0.0387413462666719
118,65,1949,2042,49153,0.0415437511443859
119,66,1949,2158,47111,0.0458067118082826
120,67,1949,2262,44953,0.0503192222988455
121,68,1949,2351,42691,0.0550701553020543
122,69,1949,2302,40340,0.0570649479424888
123,70,1949,2363,38038,0.0621220884378779
124,71,1949,2386,35675,0.0668815697266994
125,72,1949,2429,33289,0.072967046171408
126,73,1949,2428,30860,0.0786779001944264
127,74,1949,2437,28432,0.0857132808103545
128,75,1949,2382,25995,0.0916330063473745
129,76,1949,2255,23613,0.0954982424935417
130,77,1949,2311,21358,0.108203015263601
131,78,1949,2069,19048,0.108620327593448
132,79,1949,2106,16979,0.124035573355321
133,80,1949,2017,14873,0.135614872587911
134,81,1949,1949,12856,0.151602364654636
135,82,1949,1677,10907,0.153754469606675
136,83,1949,1602,9230,0.173564463705309
137,84,1949,1373,7628,0.17999475616151
138,85,1949,1279,6255,0.204476418864908
139,86,1949,1046,4976,0.210209003215434
140,87,1949,881,3931,0.224116001017553
141,88,1949,772,3049,0.253197769760577
142,89,1949,601,2277,0.263943785682916
143,90,1949,484,1676,0.288782816229117
144,91,1949,358,1192,0.300335570469799
145,92,1949,243,834,0.29136690647482
146,93,1949,193,591,0.326565143824027
147,94,1949,137,398,0.344221105527638
148,95,1949,94,262,0.358778625954198
149,96,1949,63,168,0.375
150,97,1949,41,104,0.394230769230769
151,98,1949,26,63,0.412698412698413
152,99,1949,16,37,0.432432432432432
153,100,1949,9,22,0.409090909090909
154,50,1950,860,72612,0.0118437723792211
155,51,1950,876,71752,0.0122087189207269
156,52,1950,985,70876,0.0138975111462272
157,53,1950,999,69891,0.0142936858823024
158,54,1950,1119,68892,0.0162428148406201
159,55,1950,1194,67773,0.0176176353415077
160,56,1950,1272,66579,0.0191051232370567
161,57,1950,1336,65307,0.0204572251060376
162,58,1950,1507,63970,0.0235579177739565
163,59,1950,1528,62464,0.0244620901639344
164,60,1950,1612,60935,0.0264544186428161
165,61,1950,1682,59324,0.0283527745937563
166,62,1950,1806,57642,0.0313313209118351
167,63,1950,1973,55836,0.0353356257611577
168,64,1950,2003,53863,0.0371869372296382
169,65,1950,2237,51860,0.0431353644427304
170,66,1950,2315,49623,0.0466517542268706
171,67,1950,2354,47307,0.0497600777897563
172,68,1950,2484,44953,0.0552577136119948
173,69,1950,2598,42469,0.0611740328239422
174,70,1950,2565,39872,0.0643308587479936
175,71,1950,2681,37307,0.0718631892138205
176,72,1950,2669,34626,0.0770808063305031
177,73,1950,2647,31957,0.0828300528835623
178,74,1950,2646,29310,0.0902763561924258
179,75,1950,2575,26664,0.0965721572157216
180,76,1950,2482,24089,0.1030345800988
181,77,1950,2443,21607,0.113065210348498
182,78,1950,2374,19164,0.123878104779795
183,79,1950,2190,16790,0.130434782608696
184,80,1950,2124,14600,0.145479452054795
185,81,1950,1958,12476,0.156941327348509
186,82,1950,1824,10518,0.173416999429549
187,83,1950,1618,8694,0.186105360018403
188,84,1950,1352,7076,0.191068400226116
189,85,1950,1209,5724,0.211215932914046
190,86,1950,1088,4516,0.240921169176262
191,87,1950,800,3428,0.233372228704784
192,88,1950,670,2628,0.254946727549467
193,89,1950,577,1958,0.294688457609806
194,90,1950,418,1381,0.302679217958001
195,91,1950,309,963,0.320872274143302
196,92,1950,236,654,0.36085626911315
197,93,1950,137,418,0.327751196172249
198,94,1950,117,282,0.414893617021277
199,95,1950,64,164,0.390243902439024
200,96,1950,41,101,0.405940594059406
201,97,1950,25,60,0.416666666666667
202,98,1950,15,35,0.428571428571429
203,99,1950,9,19,0.473684210526316
204,100,1950,5,11,0.454545454545455
205,50,1951,822,75568,0.0108776201566801
206,51,1951,871,74746,0.0116527974741123
207,52,1951,910,73875,0.0123181049069374
208,53,1951,1013,72965,0.0138833687384362
209,54,1951,1064,71952,0.0147876362019124
210,55,1951,1185,70888,0.0167165105518564
211,56,1951,1235,69703,0.0177180322224295
212,57,1951,1332,68468,0.0194543436349828
213,58,1951,1451,67136,0.0216128455672069
214,59,1951,1477,65685,0.0224861079394078
215,60,1951,1598,64208,0.0248878644405682
216,61,1951,1743,62609,0.0278394480026833
217,62,1951,1843,60867,0.0302791331920417
218,63,1951,1953,59023,0.0330887958931264
219,64,1951,2153,57070,0.0377256001401787
220,65,1951,2180,54917,0.039696268914908
221,66,1951,2347,52737,0.0445038587708819
222,67,1951,2416,50390,0.0479460210359198
223,68,1951,2540,47974,0.0529453453954225
224,69,1951,2692,45434,0.0592507813531716
225,70,1951,2705,42742,0.0632866969257405
226,71,1951,2725,40037,0.0680620426105852
227,72,1951,2792,37313,0.0748264679870286
228,73,1951,2734,34521,0.0791981692303236
229,74,1951,2735,31787,0.0860414634913644
230,75,1951,2718,29052,0.0935563816604709
231,76,1951,2686,26334,0.101997417786891
232,77,1951,2538,23648,0.107324086603518
233,78,1951,2450,21110,0.116058739933681
234,79,1951,2364,18660,0.126688102893891
235,80,1951,2211,16296,0.135677466863034
236,81,1951,2107,14085,0.14959176428825
237,82,1951,1942,11978,0.162130572716647
238,83,1951,1768,10035,0.176183358246139
239,84,1951,1552,8267,0.187734365549776
240,85,1951,1363,6715,0.202978406552494
241,86,1951,1173,5352,0.219170403587444
242,87,1951,968,4179,0.231634362287629
243,88,1951,776,3211,0.241669261912177
244,89,1951,638,2435,0.262012320328542
245,90,1951,526,1797,0.292710072342794
246,91,1951,390,1270,0.307086614173228
247,92,1951,272,880,0.309090909090909
248,93,1951,201,608,0.330592105263158
249,94,1951,138,408,0.338235294117647
250,95,1951,99,269,0.368029739776952
251,96,1951,65,171,0.380116959064327
252,97,1951,42,105,0.4
253,98,1951,26,63,0.412698412698413
254,99,1951,16,37,0.432432432432432
255,100,1951,9,21,0.428571428571429
256,50,1952,799,78582,0.0101677228881932
257,51,1952,859,77783,0.0110435442191739
258,52,1952,911,76924,0.0118428578857054
259,53,1952,989,76013,0.0130109323405207
260,54,1952,1050,75024,0.0139955214331414
261,55,1952,1113,73974,0.0150458269121583
262,56,1952,1206,72861,0.0165520648906823
263,57,1952,1340,71655,0.0187007187216524
264,58,1952,1486,70315,0.0211334708099268
265,59,1952,1567,68829,0.0227665664182249
266,60,1952,1631,67262,0.0242484612411168
267,61,1952,1703,65631,0.0259481037924152
268,62,1952,1781,63928,0.0278594669002628
269,63,1952,2005,62147,0.0322622170016252
270,64,1952,2077,60142,0.034534933989558
271,65,1952,2312,58065,0.0398174459657281
272,66,1952,2266,55753,0.0406435528133015
273,67,1952,2516,53487,0.0470394675341672
274,68,1952,2646,50971,0.0519118714563183
275,69,1952,2720,48325,0.0562855664769788
276,70,1952,2740,45605,0.0600811314548843
277,71,1952,2899,42865,0.0676309343287064
278,72,1952,2765,39966,0.0691838062353
279,73,1952,2896,37201,0.0778473696943631
280,74,1952,2854,34305,0.0831948695525434
281,75,1952,2860,31451,0.090935105402054
282,76,1952,2807,28591,0.0981777482424539
283,77,1952,2663,25783,0.103285110344025
284,78,1952,2606,23120,0.112716262975779
285,79,1952,2486,20514,0.12118553183192
286,80,1952,2447,18028,0.135733303749723
287,81,1952,2210,15581,0.141839419806174
288,82,1952,2132,13372,0.159437630870476
289,83,1952,1886,11239,0.167808523890026
290,84,1952,1686,9353,0.180263017213728
291,85,1952,1519,7667,0.1981218207904
292,86,1952,1296,6147,0.210834553440703
293,87,1952,1069,4852,0.220321516900247
294,88,1952,927,3783,0.245043616177637
295,89,1952,699,2856,0.244747899159664
296,90,1952,567,2157,0.262865090403338
297,91,1952,463,1590,0.291194968553459
298,92,1952,366,1127,0.324755989352263
299,93,1952,240,760,0.315789473684211
300,94,1952,188,521,0.36084452975048
301,95,1952,117,333,0.351351351351351
302,96,1952,79,216,0.365740740740741
303,97,1952,52,137,0.37956204379562
304,98,1952,34,85,0.4
305,99,1952,21,51,0.411764705882353
306,100,1952,13,30,0.433333333333333
307,50,1953,791,79692,0.00992571399889575
308,51,1953,838,78900,0.0106210392902408
309,52,1953,942,78062,0.0120673310957956
310,53,1953,982,77121,0.0127332373802207
311,54,1953,1086,76139,0.0142633867006396
312,55,1953,1197,75053,0.0159487295644411
313,56,1953,1189,73856,0.0160988951473137
314,57,1953,1349,72667,0.0185641350269035
315,58,1953,1499,71317,0.0210188314146697
316,59,1953,1616,69818,0.0231458936090979
317,60,1953,1632,68202,0.023928917040556
318,61,1953,1754,66570,0.0263482048971008
319,62,1953,1882,64815,0.0290364884671758
320,63,1953,2018,62934,0.0320653382909079
321,64,1953,2167,60916,0.0355735767286099
322,65,1953,2299,58748,0.0391332470892626
323,66,1953,2485,56450,0.0440212577502214
324,67,1953,2481,53965,0.0459742425646252
325,68,1953,2718,51484,0.052793100769171
326,69,1953,2810,48766,0.057622113767789
327,70,1953,2847,45956,0.0619505614065628
328,71,1953,2994,43108,0.0694534657140206
329,72,1953,3054,40115,0.0761311230213137
330,73,1953,3029,37060,0.0817323259579061
331,74,1953,3105,34031,0.0912403396902824
332,75,1953,2982,30927,0.0964206033562906
333,76,1953,2985,27945,0.106816961889426
334,77,1953,2923,24960,0.117107371794872
335,78,1953,2744,22036,0.124523506988564
336,79,1953,2532,19293,0.131239309594153
337,80,1953,2505,16760,0.149463007159905
338,81,1953,2287,14255,0.160434935110488
339,82,1953,2023,11969,0.169019968251316
340,83,1953,1869,9946,0.187914739593807
341,84,1953,1602,8077,0.198340968181255
342,85,1953,1463,6475,0.225945945945946
343,86,1953,1229,5011,0.245260427060467
344,87,1953,949,3782,0.250925436277102
345,88,1953,777,2833,0.274267560889516
346,89,1953,589,2057,0.286339329120078
347,90,1953,442,1468,0.301089918256131
348,91,1953,333,1026,0.324561403508772
349,92,1953,228,693,0.329004329004329
350,93,1953,182,465,0.391397849462366
351,94,1953,109,284,0.383802816901408
352,95,1953,70,175,0.4
353,96,1953,44,105,0.419047619047619
354,97,1953,27,61,0.442622950819672
355,98,1953,16,35,0.457142857142857
356,99,1953,9,19,0.473684210526316
357,100,1953,5,10,0.5
358,50,1954,795,80337,0.00989581388401359
359,51,1954,820,79542,0.0103090191345453
360,52,1954,893,78721,0.0113438599611285
361,53,1954,1001,77828,0.0128616950197872
362,54,1954,1062,76827,0.0138232652583076
363,55,1954,1084,75765,0.0143073978750082
364,56,1954,1243,74681,0.0166441263507452
365,57,1954,1280,73439,0.0174294312286387
366,58,1954,1504,72159,0.0208428609043917
367,59,1954,1551,70654,0.0219520480086053
368,60,1954,1627,69103,0.0235445639118417
369,61,1954,1756,67476,0.0260240678167052
370,62,1954,1831,65720,0.0278606208155813
371,63,1954,1917,63889,0.0300051652084083
372,64,1954,2051,61973,0.0330950575250512
373,65,1954,2148,59921,0.0358471988117688
374,66,1954,2338,57774,0.0404680306020009
375,67,1954,2561,55436,0.0461974168410419
376,68,1954,2473,52875,0.0467706855791962
377,69,1954,2709,50402,0.053747867148129
378,70,1954,2825,47693,0.0592330111337093
379,71,1954,2850,44868,0.0635196576624766
380,72,1954,2946,42018,0.0701128087962302
381,73,1954,2958,39071,0.0757083258682911
382,74,1954,2933,36114,0.0812150412582378
383,75,1954,2989,33180,0.090084388185654
384,76,1954,2812,30191,0.0931403398363751
385,77,1954,2792,27379,0.101975966981993
386,78,1954,2797,24587,0.113759303697076
387,79,1954,2632,21790,0.120789352914181
388,80,1954,2441,19158,0.12741413508717
389,81,1954,2370,16717,0.141771849015972
390,82,1954,2241,14347,0.156199902418624
391,83,1954,1976,12106,0.163224847183215
392,84,1954,1763,10129,0.174054694441702
393,85,1954,1597,8367,0.19086888968567
394,86,1954,1429,6769,0.21110946964101
395,87,1954,1196,5340,0.223970037453184
396,88,1954,977,4144,0.235762548262548
397,89,1954,839,3167,0.264919482159773
398,90,1954,680,2328,0.292096219931271
399,91,1954,475,1648,0.288228155339806
400,92,1954,368,1173,0.313725490196078
401,93,1954,262,805,0.325465838509317
402,94,1954,226,542,0.416974169741697
403,95,1954,116,316,0.367088607594937
404,96,1954,77,200,0.385
405,97,1954,50,123,0.40650406504065
406,98,1954,31,74,0.418918918918919
407,99,1954,19,43,0.441860465116279
408,100,1954,11,24,0.458333333333333
409,50,1955,760,82085,0.00925869525491868
410,51,1955,816,81325,0.0100338149400553
411,52,1955,877,80509,0.0108931920654834
412,53,1955,947,79632,0.0118922041390396
413,54,1955,1050,78685,0.0133443477155748
414,55,1955,1109,77634,0.0142849782311874
415,56,1955,1140,76526,0.0148968977863733
416,57,1955,1257,75386,0.0166741835354045
417,58,1955,1376,74129,0.0185622361019304
418,59,1955,1531,72753,0.0210438057537146
419,60,1955,1658,71222,0.0232793238044424
420,61,1955,1714,69565,0.0246388269963344
421,62,1955,1849,67851,0.027250887975122
422,63,1955,1975,66002,0.0299233356564953
423,64,1955,2090,64027,0.0326424789541912
424,65,1955,2195,61937,0.0354392366436863
425,66,1955,2340,59742,0.0391684242241639
426,67,1955,2505,57402,0.0436395944392181
427,68,1955,2694,54897,0.049073719875403
428,69,1955,2624,52203,0.0502653104227726
429,70,1955,2846,49578,0.0574044939287587
430,71,1955,2960,46732,0.0633398955747668
431,72,1955,2981,43772,0.0681028968290231
432,73,1955,3024,40791,0.0741340001470913
433,74,1955,3149,37767,0.083379670082347
434,75,1955,2992,34618,0.0864290253625282
435,76,1955,3032,31626,0.0958704863087333
436,77,1955,2880,28594,0.100720430859621
437,78,1955,2855,25714,0.11102901143346
438,79,1955,2737,22860,0.119728783902012
439,80,1955,2602,20123,0.129304775629876
440,81,1955,2460,17521,0.140402945037384
441,82,1955,2222,15061,0.147533364318438
442,83,1955,2191,12839,0.170651919931459
443,84,1955,1748,10648,0.164162283996995
444,85,1955,1658,8899,0.186313068884144
445,86,1955,1425,7241,0.196796022648805
446,87,1955,1233,5816,0.212001375515818
447,88,1955,1078,4583,0.235217106698669
448,89,1955,857,3505,0.244507845934379
449,90,1955,754,2647,0.284850774461655
450,91,1955,552,1893,0.291600633914422
451,92,1955,418,1341,0.311707680835198
452,93,1955,340,922,0.368763557483731
453,94,1955,184,582,0.316151202749141
454,95,1955,139,398,0.349246231155779
455,96,1955,95,259,0.366795366795367
456,97,1955,63,164,0.384146341463415
457,98,1955,40,101,0.396039603960396
458,99,1955,25,61,0.40983606557377
459,100,1955,15,36,0.416666666666667
460,50,1956,761,82418,0.00923341988400592
461,51,1956,830,81656,0.010164592926423
462,52,1956,905,80826,0.0111968920891792
463,53,1956,1008,79921,0.0126124547991141
464,54,1956,1056,78914,0.0133816559799275
465,55,1956,1153,77858,0.0148090112769401
466,56,1956,1215,76705,0.0158399061338896
467,57,1956,1300,75490,0.0172208239501921
468,58,1956,1494,74190,0.0201374848362313
469,59,1956,1544,72696,0.0212391328271157
470,60,1956,1661,71152,0.0233443894760513
471,61,1956,1767,69491,0.0254277532342318
472,62,1956,1919,67725,0.0283351790328535
473,63,1956,2016,65805,0.030635969911101
474,64,1956,2166,63790,0.0339551653864242
475,65,1956,2262,61624,0.0367064779955861
476,66,1956,2441,59362,0.041120582190627
477,67,1956,2484,56921,0.043639430087314
478,68,1956,2598,54437,0.0477248929955729
479,69,1956,2854,51839,0.0550550743648604
480,70,1956,2839,48985,0.0579565173012147
481,71,1956,3038,46146,0.0658345252026178
482,72,1956,3133,43109,0.0726762393003781
483,73,1956,3119,39976,0.0780218130878527
484,74,1956,3186,36857,0.0864421955123857
485,75,1956,3207,33671,0.0952451664637225
486,76,1956,3086,30464,0.101299894957983
487,77,1956,3031,27378,0.110709328658047
488,78,1956,2937,24347,0.120630878547665
489,79,1956,2760,21410,0.128911723493695
490,80,1956,2634,18649,0.141240817201995
491,81,1956,2449,16015,0.152919138307836
492,82,1956,2217,13566,0.163423264042459
493,83,1956,2025,11348,0.178445541064505
494,84,1956,1818,9323,0.195001608924166
495,85,1956,1478,7505,0.196935376415723
496,86,1956,1333,6027,0.221171395387423
497,87,1956,1108,4693,0.236096313658641
498,88,1956,947,3585,0.264156206415621
499,89,1956,760,2638,0.288097043214556
500,90,1956,527,1879,0.28046833422033
501,91,1956,416,1352,0.307692307692308
502,92,1956,334,936,0.356837606837607
503,93,1956,207,602,0.343853820598007
504,94,1956,131,395,0.331645569620253
505,95,1956,100,265,0.377358490566038
506,96,1956,65,165,0.393939393939394
507,97,1956,41,100,0.41
508,98,1956,25,59,0.423728813559322
509,99,1956,15,33,0.454545454545455
510,100,1956,9,19,0.473684210526316
511,50,1957,807,82588,0.00977139536010074
512,51,1957,840,81780,0.0102714600146735
513,52,1957,915,80941,0.0113045304604589
514,53,1957,996,80025,0.0124461105904405
515,54,1957,1083,79030,0.013703656839175
516,55,1957,1187,77946,0.0152284915197701
517,56,1957,1302,76760,0.0169619593538301
518,57,1957,1351,75458,0.017903999575923
519,58,1957,1542,74107,0.0208077509547006
520,59,1957,1638,72564,0.0225731767818753
521,60,1957,1697,70927,0.0239260084312039
522,61,1957,1853,69230,0.0267658529539217
523,62,1957,1974,67377,0.0292978316042566
524,63,1957,2094,65403,0.0320168799596349
525,64,1957,2201,63309,0.0347659890378935
526,65,1957,2361,61107,0.0386371446806422
527,66,1957,2475,58746,0.0421305280359514
528,67,1957,2604,56271,0.0462760569387429
529,68,1957,2768,53667,0.0515773193955317
530,69,1957,2881,50899,0.0566022908112144
531,70,1957,3155,48018,0.0657045274688658
532,71,1957,3031,44863,0.0675612420034327
533,72,1957,3231,41831,0.0772393679328727
534,73,1957,3201,38600,0.0829274611398964
535,74,1957,3163,35400,0.0893502824858757
536,75,1957,3248,32237,0.100753792226324
537,76,1957,3176,28989,0.109558798164821
538,77,1957,3007,25813,0.116491690233603
539,78,1957,2999,22806,0.131500482329212
540,79,1957,2721,19807,0.13737567526632
541,80,1957,2610,17086,0.152756642865504
542,81,1957,2344,14476,0.161923183199779
543,82,1957,2110,12132,0.173920211012199
544,83,1957,1883,10023,0.187867903821211
545,84,1957,1611,8140,0.197911547911548
546,85,1957,1501,6528,0.229932598039216
547,86,1957,1153,5027,0.229361448179829
548,87,1957,970,3874,0.250387196695922
549,88,1957,787,2904,0.271005509641873
550,89,1957,589,2117,0.278223901747756
551,90,1957,487,1528,0.318717277486911
552,91,1957,340,1041,0.326609029779059
553,92,1957,240,701,0.342368045649073
554,93,1957,186,461,0.403470715835141
555,94,1957,107,275,0.389090909090909
556,95,1957,66,169,0.390532544378698
557,96,1957,42,102,0.411764705882353
558,97,1957,26,61,0.426229508196721
559,98,1957,15,35,0.428571428571429
560,99,1957,9,19,0.473684210526316
561,100,1957,5,11,0.454545454545455
562,50,1958,750,83883,0.0089410249991059
563,51,1958,813,83133,0.00977950994190033
564,52,1958,885,82319,0.0107508594613637
565,53,1958,935,81435,0.0114815497022165
566,54,1958,991,80499,0.0123107119343097
567,55,1958,1100,79508,0.0138350857775318
568,56,1958,1193,78408,0.0152152841546781
569,57,1958,1291,77215,0.0167195493103672
570,58,1958,1453,75924,0.0191375586112428
571,59,1958,1489,74470,0.0199946287095475
572,60,1958,1604,72981,0.021978323125197
573,61,1958,1689,71377,0.0236630847471875
574,62,1958,1883,69688,0.0270204339341063
575,63,1958,1978,67805,0.0291718899786151
576,64,1958,2090,65827,0.0317498898628222
577,65,1958,2202,63737,0.0345482215981298
578,66,1958,2355,61535,0.038270902738279
579,67,1958,2485,59180,0.0419905373436972
580,68,1958,2568,56695,0.045294999559044
581,69,1958,2741,54128,0.050639225539462
582,70,1958,2852,51386,0.0555014984626163
583,71,1958,2980,48534,0.061400255490996
584,72,1958,2965,45555,0.065086159587312
585,73,1958,3160,42589,0.0741975627509451
586,74,1958,3211,39429,0.0814375206066601
587,75,1958,3123,36219,0.0862254617742069
588,76,1958,3190,33096,0.0963862702441383
589,77,1958,3127,29906,0.104560957667358
590,78,1958,2955,26779,0.110347660480227
591,79,1958,2930,23824,0.12298522498321
592,80,1958,2819,20894,0.13491911553556
593,81,1958,2589,18075,0.143236514522822
594,82,1958,2452,15486,0.158336562056051
595,83,1958,2099,13034,0.161040355992021
596,84,1958,1911,10935,0.174759945130316
597,85,1958,1661,9024,0.184064716312057
598,86,1958,1505,7363,0.204400380279777
599,87,1958,1257,5858,0.214578354387163
600,88,1958,1072,4600,0.23304347826087
601,89,1958,923,3529,0.261547180504392
602,90,1958,693,2606,0.26592478894858
603,91,1958,542,1913,0.283324621014114
604,92,1958,440,1371,0.320933625091174
605,93,1958,313,931,0.336197636949517
606,94,1958,243,618,0.393203883495146
607,95,1958,129,375,0.344
608,96,1958,89,246,0.361788617886179
609,97,1958,59,157,0.375796178343949
610,98,1958,38,98,0.387755102040816
611,99,1958,24,60,0.4
612,100,1958,15,35,0.428571428571429
613,50,1959,710,84444,0.00840793898915257
614,51,1959,765,83734,0.00913607375737454
615,52,1959,849,82969,0.0102327375284745
616,53,1959,924,82120,0.0112518265952265
617,54,1959,1038,81196,0.0127838809793586
618,55,1959,1101,80158,0.0137353726390379
619,56,1959,1180,79057,0.0149259395119977
620,57,1959,1304,77877,0.0167443532750363
621,58,1959,1467,76573,0.0191581889177647
622,59,1959,1511,75106,0.0201182328975049
623,60,1959,1537,73595,0.0208845709627013
624,61,1959,1711,72057,0.023745090692091
625,62,1959,1812,70347,0.0257580280608981
626,63,1959,1961,68535,0.0286131173852776
627,64,1959,2100,66574,0.0315438459458648
628,65,1959,2173,64474,0.0337035083909793
629,66,1959,2354,62302,0.0377836987576643
630,67,1959,2533,59947,0.0422539910254058
631,68,1959,2599,57414,0.0452677047410039
632,69,1959,2734,54815,0.0498768585241266
633,70,1959,2873,52080,0.0551651305683564
634,71,1959,3016,49208,0.0612908470167452
635,72,1959,3170,46191,0.0686280877227165
636,73,1959,3091,43021,0.0718486320634109
637,74,1959,3203,39930,0.0802153769095918
638,75,1959,3218,36727,0.0876194625207613
639,76,1959,3158,33509,0.0942433376107911
640,77,1959,3118,30351,0.102731376231426
641,78,1959,3204,27233,0.117651378841846
642,79,1959,2923,24029,0.121644679345791
643,80,1959,2879,21106,0.136406708992703
644,81,1959,2662,18227,0.146047073023537
645,82,1959,2471,15565,0.158753613877289
646,83,1959,2244,13093,0.171389291988085
647,84,1959,1979,10849,0.182413125633699
648,85,1959,1685,8871,0.189944763837222
649,86,1959,1502,7185,0.209046624913013
650,87,1959,1299,5684,0.22853624208304
651,88,1959,1014,4385,0.231242873432155
652,89,1959,865,3371,0.256600415307031
653,90,1959,673,2506,0.268555466879489
654,91,1959,519,1833,0.283142389525368
655,92,1959,413,1314,0.314307458143075
656,93,1959,282,901,0.312985571587125
657,94,1959,219,618,0.354368932038835
658,95,1959,139,399,0.348370927318296
659,96,1959,95,260,0.365384615384615
660,97,1959,63,165,0.381818181818182
661,98,1959,41,102,0.401960784313725
662,99,1959,25,62,0.403225806451613
663,100,1959,15,36,0.416666666666667
664,50,1960,738,85174,0.0086646159626177
665,51,1960,773,84436,0.00915486285470652
666,52,1960,852,83663,0.0101837132304603
667,53,1960,958,82811,0.011568511429641
668,54,1960,1013,81854,0.0123756933075965
669,55,1960,1112,80840,0.0137555665512123
