year,age,female,male,total
1987,44,0.001269,0.002372,0.001818
1987,45,0.001459,0.00285,0.002152
1987,46,0.001573,0.002962,0.002263
1987,47,0.001763,0.003268,0.002511
1987,48,0.00191,0.003486,0.002693
1987,49,0.002044,0.004122,0.003074
1987,50,0.002202,0.004318,0.00325
1987,51,0.002447,0.005124,0.003774
1987,52,0.002681,0.005647,0.004147
1987,53,0.002858,0.006468,0.004639
1987,54,0.003233,0.007125,0.005156
1987,55,0.003374,0.007897,0.005604
1987,56,0.003681,0.008422,0.006016
1987,57,0.003906,0.008958,0.006383
1987,58,0.004392,0.00969,0.006973
1987,59,0.004393,0.010215,0.007215
1987,60,0.005187,0.011179,0.008072
1987,61,0.005414,0.012007,0.00854
1987,62,0.006105,0.012894,0.009251
1987,63,0.006658,0.01427,0.010047
1987,64,0.007398,0.015518,0.010844
1987,65,0.008024,0.016891,0.011695
1987,66,0.008734,0.018085,0.012579
1987,67,0.010143,0.020277,0.014366
1987,68,0.01106,0.022144,0.015729
1987,69,0.012789,0.024593,0.01776
1987,70,0.014023,0.027768,0.019814
1987,71,0.015762,0.030956,0.02216
1987,72,0.017869,0.033218,0.024337
1987,73,0.020132,0.037699,0.027492
1987,74,0.022468,0.042065,0.030552
1987,75,0.026496,0.047809,0.035179
1987,76,0.029992,0.053655,0.039584
1987,77,0.034055,0.060528,0.044681
1987,78,0.039469,0.06872,0.051125
1987,79,0.045438,0.076024,0.057477
1987,80,0.052957,0.087835,0.066756
1987,81,0.059961,0.092993,0.072833
1987,82,0.068166,0.104956,0.082049
1987,83,0.078459,0.115678,0.09233
1987,84,0.088419,0.127604,0.102673
1987,85,0.102664,0.140687,0.116153
1987,86,0.113113,0.15617,0.127994
1987,87,0.127204,0.173677,0.142915
1987,88,0.140572,0.182724,0.154314
1987,89,0.160026,0.209339,0.175514
1987,90,0.171511,0.223241,0.187423
1987,91,0.207107,0.245574,0.218763
1987,92,0.207486,0.263889,0.224265
1987,93,0.241536,0.273059,0.250485
1987,94,0.263735,0.290807,0.271068
1987,95,0.292265,0.320016,0.299689
1987,96,0.305518,0.344812,0.315872
1987,97,0.321615,0.382877,0.336518
1987,98,0.373233,0.419556,0.384122
1987,99,0.375822,0.401714,0.381925
1987,100,0.380519,0.410702,0.387077
1988,0,0.004397,0.005056,0.004735
1988,1,0.000708,0.000874,0.000793
1988,2,0.000393,0.000462,0.000428
1988,3,0.000281,0.000402,0.000343
1988,4,0.000217,0.000309,0.000264
1988,5,0.000209,0.000248,0.000229
1988,6,0.000158,0.000273,0.000217
1988,7,0.000144,0.000245,0.000196
1988,8,0.000123,0.000188,0.000156
1988,9,0.000119,0.00016,0.00014
1988,10,0.000086,0.000179,0.000134
1988,11,0.000112,0.000162,0.000138
1988,12,0.000102,0.000169,0.000136
1988,13,0.000145,0.000191,0.000168
1988,14,0.000129,0.000202,0.000166
1988,15,0.000182,0.000314,0.000249
1988,16,0.000219,0.000572,0.0004
1988,17,0.000231,0.000761,0.000502
1988,18,0.000293,0.000807,0.000556
1988,19,0.000292,0.000875,0.00059
1988,20,0.000304,0.000892,0.000603
1988,21,0.000302,0.000867,0.00059
1988,22,0.000264,0.000758,0.000515
1988,23,0.000343,0.000817,0.000583
1988,24,0.000352,0.000738,0.000548
1988,25,0.000338,0.000791,0.000568
1988,26,0.000346,0.000814,0.000583
1988,27,0.000387,0.00076,0.000576
1988,28,0.000391,0.000724,0.000559
1988,29,0.000431,0.000771,0.000602
1988,30,0.000409,0.000744,0.000578
1988,31,0.000461,0.000775,0.00062
1988,32,0.000463,0.00085,0.000659
1988,33,0.000516,0.000856,0.000688
1988,34,0.000544,0.00096,0.000753
1988,35,0.0006,0.001057,0.00083
1988,36,0.000643,0.001132,0.000888
1988,37,0.000754,0.001267,0.001012
1988,38,0.000758,0.001359,0.00106
1988,39,0.000858,0.00145,0.001155
1988,40,0.00092,0.001569,0.001246
1988,41,0.001049,0.001859,0.001456
1988,42,0.001038,0.001927,0.001484
1988,43,0.001214,0.002295,0.001753
1988,44,0.001441,0.002488,0.001962
1988,45,0.001374,0.002674,0.002021
1988,46,0.001559,0.003029,0.002291
1988,47,0.001705,0.003231,0.002463
1988,48,0.001874,0.003505,0.002684
1988,49,0.002079,0.003709,0.002888
1988,50,0.002277,0.004492,0.003375
1988,51,0.002375,0.004735,0.003543
1988,52,0.002709,0.005453,0.004068
1988,53,0.002762,0.006206,0.004462
1988,54,0.003108,0.006951,0.005
1988,55,0.003351,0.007589,0.005441
1988,56,0.003512,0.008275,0.005856
1988,57,0.003895,0.009373,0.006586
1988,58,0.004167,0.009629,0.006839
1988,59,0.004573,0.010522,0.007464
1988,60,0.005027,0.01112,0.007973
1988,61,0.005603,0.012107,0.008725
1988,62,0.005868,0.013463,0.009457
1988,63,0.006661,0.014338,0.010205
1988,64,0.007185,0.015222,0.010748
1988,65,0.007983,0.016465,0.011566
1988,66,0.008982,0.018234,0.012793
1988,67,0.00991,0.020059,0.014061
1988,68,0.011527,0.023035,0.016294
1988,69,0.012672,0.024765,0.017733
1988,70,0.013927,0.027678,0.019677
1988,71,0.016057,0.031033,0.022315
1988,72,0.017895,0.034981,0.025026
1988,73,0.019667,0.038522,0.027536
1988,74,0.02303,0.043059,0.031327
1988,75,0.025994,0.048332,0.035097
1988,76,0.03013,0.053851,0.039666
1988,77,0.03533,0.061196,0.045661
1988,78,0.039726,0.069639,0.051536
1988,79,0.046548,0.077838,0.058793
1988,80,0.052504,0.086818,0.06581
1988,81,0.063276,0.100071,0.07753
1988,82,0.070407,0.1064,0.084129
1988,83,0.079683,0.120322,0.094654
1988,84,0.092282,0.131234,0.106449
1988,85,0.102422,0.146919,0.118213
1988,86,0.116527,0.161656,0.132096
1988,87,0.132849,0.181244,0.149086
1988,88,0.15225,0.198444,0.167398
1988,89,0.163264,0.212984,0.17898
1988,90,0.18573,0.240655,0.202376
1988,91,0.200084,0.249515,0.214813
1988,92,0.234023,0.274591,0.245908
1988,93,0.244489,0.279376,0.254591
1988,94,0.279643,0.317432,0.290095
1988,95,0.299204,0.335463,0.308802
1988,96,0.322526,0.358229,0.331793
1988,97,0.342008,0.382592,0.352376
1988,98,0.373587,0.434126,0.387756
1988,99,0.405239,0.480127,0.422264
1988,100,0.425203,0.478527,0.437494
1989,0,0.0042,0.004767,0.004491
1989,1,0.000653,0.000804,0.00073
1989,2,0.000411,0.000501,0.000457
1989,3,0.000267,0.000384,0.000327
1989,4,0.000217,0.000304,0.000262
1989,5,0.000159,0.000268,0.000215
1989,6,0.000187,0.000257,0.000223
1989,7,0.00014,0.000211,0.000177
1989,8,0.000145,0.00023,0.000189
1989,9,0.000123,0.000183,0.000153
1989,10,0.000104,0.000148,0.000127
1989,11,0.000131,0.000139,0.000135
1989,12,0.000117,0.000171,0.000145
1989,13,0.000113,0.000178,0.000147
1989,14,0.000134,0.000216,0.000176
1989,15,0.000154,0.000271,0.000214
1989,16,0.000202,0.000576,0.000393
1989,17,0.000231,0.000736,0.00049
1989,18,0.000294,0.000794,0.00055
1989,19,0.000311,0.000846,0.000585
1989,20,0.000326,0.000958,0.000649
1989,21,0.000278,0.000829,0.000558
1989,22,0.000321,0.000791,0.00056
1989,23,0.000301,0.000705,0.000506
1989,24,0.000295,0.000724,0.000512
1989,25,0.000333,0.000768,0.000554
1989,26,0.000344,0.00076,0.000555
1989,27,0.00035,0.000759,0.000557
1989,28,0.000387,0.000769,0.00058
1989,29,0.000408,0.000746,0.000578
1989,30,0.000413,0.000777,0.000597
1989,31,0.000426,0.000794,0.000612
1989,32,0.000434,0.000861,0.000649
1989,33,0.000505,0.000823,0.000666
1989,34,0.000548,0.000874,0.000713
1989,35,0.000554,0.000997,0.000777
1989,36,0.000639,0.001058,0.00085
1989,37,0.000744,0.001143,0.000944
1989,38,0.000775,0.001244,0.001011
1989,39,0.000869,0.001429,0.00115
1989,40,0.000946,0.001554,0.001251
1989,41,0.001015,0.001677,0.001348
1989,42,0.001135,0.002002,0.001571
1989,43,0.001159,0.002048,0.001604
1989,44,0.001236,0.002401,0.001816
1989,45,0.001417,0.002792,0.002101
1989,46,0.001495,0.002732,0.002111
1989,47,0.001622,0.003164,0.002389
1989,48,0.001777,0.003395,0.002581
1989,49,0.001997,0.00369,0.002837
1989,50,0.00224,0.004112,0.003168
1989,51,0.002376,0.004741,0.003547
1989,52,0.002421,0.005188,0.003789
1989,53,0.002793,0.005795,0.004278
1989,54,0.003025,0.006364,0.00467
1989,55,0.003279,0.007456,0.005331
1989,56,0.003586,0.007992,0.005754
1989,57,0.00378,0.008874,0.006281
1989,58,0.004311,0.009773,0.006988
1989,59,0.004417,0.010286,0.00728
1989,60,0.004809,0.011218,0.007916
1989,61,0.005293,0.011808,0.008433
1989,62,0.005682,0.01284,0.009107
1989,63,0.006404,0.014147,0.01005
1989,64,0.006963,0.015378,0.010833
1989,65,0.00766,0.016708,0.011654
1989,66,0.008607,0.0181,0.012597
1989,67,0.009803,0.019932,0.013952
1989,68,0.010372,0.021965,0.015084
1989,69,0.012462,0.02491,0.017584
1989,70,0.013383,0.026568,0.018861
1989,71,0.015086,0.029809,0.021193
1989,72,0.017021,0.034228,0.024147
1989,73,0.01925,0.037204,0.026667
1989,74,0.021604,0.041527,0.029828
1989,75,0.024528,0.045945,0.033293
1989,76,0.027611,0.051218,0.037104
1989,77,0.032655,0.058526,0.042903
1989,78,0.037208,0.066638,0.048769
1989,79,0.04273,0.07369,0.054732
1989,80,0.050118,0.082326,0.062544
1989,81,0.057165,0.09228,0.070499
1989,82,0.068752,0.107245,0.083335
1989,83,0.075185,0.111465,0.088689
1989,84,0.084388,0.125005,0.098981
1989,85,0.095659,0.139848,0.111298
1989,86,0.108864,0.157745,0.125702
1989,87,0.124666,0.168616,0.139372
1989,88,0.14087,0.185577,0.155411
1989,89,0.156088,0.209254,0.172979
1989,90,0.169565,0.215727,0.183637
1989,91,0.199138,0.240331,0.211221
1989,92,0.205137,0.261096,0.221255
1989,93,0.239898,0.279971,0.251277
1989,94,0.260624,0.305014,0.27312
1989,95,0.279909,0.335512,0.294899
1989,96,0.307723,0.369464,0.323578
1989,97,0.330203,0.406665,0.34921
1989,98,0.379511,0.385497,0.380983
1989,99,0.373262,0.466048,0.393901
1989,100,0.39501,0.469278,0.411229
1990,0,0.004199,0.005,0.00461
1990,1,0.000709,0.000841,0.000777
1990,2,0.000345,0.00049,0.00042
1990,3,0.000254,0.000429,0.000344
1990,4,0.000195,0.000332,0.000265
1990,5,0.000188,0.000283,0.000237
1990,6,0.000156,0.000271,0.000215
1990,7,0.000141,0.000231,0.000187
1990,8,0.000132,0.00017,0.000151
1990,9,0.000116,0.000152,0.000135
1990,10,0.000117,0.000143,0.000131
1990,11,0.000099,0.00014,0.00012
1990,12,0.000095,0.00016,0.000128
1990,13,0.000124,0.000212,0.000169
1990,14,0.000139,0.000202,0.000171
1990,15,0.000151,0.000277,0.000216
1990,16,0.000204,0.000527,0.00037
1990,17,0.000251,0.000685,0.000474
1990,18,0.000257,0.000782,0.000526
1990,19,0.000319,0.000865,0.000598
1990,20,0.000291,0.000808,0.000555
1990,21,0.000292,0.000847,0.000575
1990,22,0.000324,0.000711,0.00052
1990,23,0.000332,0.000814,0.000577
1990,24,0.000322,0.000738,0.000533
1990,25,0.000319,0.000761,0.000543
1990,26,0.000338,0.000678,0.00051
1990,27,0.000309,0.000706,0.00051
1990,28,0.00036,0.000707,0.000535
1990,29,0.000412,0.000778,0.000597
1990,30,0.000421,0.000799,0.000612
1990,31,0.000444,0.000755,0.000601
1990,32,0.000437,0.000834,0.000637
1990,33,0.00049,0.000894,0.000694
1990,34,0.000518,0.000897,0.000709
1990,35,0.000601,0.000991,0.000798
1990,36,0.000624,0.001068,0.000848
1990,37,0.000691,0.001197,0.000945
1990,38,0.000724,0.001257,0.000992
1990,39,0.000778,0.001416,0.001099
1990,40,0.000857,0.00156,0.00121
1990,41,0.001022,0.001693,0.001359
1990,42,0.001074,0.001869,0.001474
1990,43,0.00123,0.002181,0.001708
1990,44,0.001175,0.002089,0.001632
1990,45,0.001348,0.00254,0.001942
1990,46,0.001473,0.002953,0.002209
1990,47,0.001588,0.003061,0.002321
1990,48,0.001818,0.003511,0.00266
1990,49,0.002032,0.003752,0.002886
1990,50,0.002138,0.004088,0.003105
1990,51,0.002301,0.004285,0.003284
1990,52,0.002606,0.005132,0.003855
1990,53,0.002589,0.005513,0.004032
1990,54,0.002758,0.006248,0.004481
1990,55,0.003143,0.007057,0.005068
1990,56,0.003446,0.008178,0.005766
1990,57,0.003722,0.008697,0.006165
1990,58,0.003896,0.009565,0.006673
1990,59,0.004522,0.010406,0.007398
1990,60,0.004827,0.01144,0.008044
1990,61,0.005298,0.01249,0.008773
1990,62,0.005644,0.013221,0.009284
1990,63,0.006138,0.014422,0.010087
1990,64,0.0069,0.015501,0.010933
1990,65,0.007575,0.016657,0.011733
1990,66,0.008371,0.018599,0.012862
1990,67,0.009296,0.019736,0.013659
1990,68,0.010509,0.021952,0.015167
1990,69,0.01182,0.023877,0.016686
1990,70,0.013523,0.027272,0.019138
1990,71,0.01489,0.029576,0.020942
1990,72,0.017157,0.033386,0.023829
1990,73,0.019211,0.037702,0.026792
1990,74,0.022271,0.042224,0.030424
1990,75,0.024665,0.046187,0.033443
1990,76,0.027631,0.052264,0.037576
1990,77,0.032002,0.057537,0.04212
1990,78,0.036954,0.065753,0.048176
1990,79,0.04251,0.075324,0.055161
1990,80,0.0499,0.083128,0.062634
1990,81,0.056709,0.093437,0.07058
1990,82,0.064126,0.10363,0.078782
1990,83,0.07655,0.118746,0.092144
1990,84,0.084941,0.125338,0.099595
1990,85,0.098126,0.143809,0.114084
1990,86,0.109698,0.155412,0.125406
1990,87,0.124697,0.173116,0.14086
1990,88,0.140384,0.189442,0.156282
1990,89,0.162159,0.208941,0.176886
1990,90,0.176063,0.232123,0.193259
1990,91,0.195883,0.243808,0.209996
1990,92,0.219927,0.27125,0.234482
1990,93,0.239349,0.288896,0.253129
1990,94,0.269478,0.324458,0.284496
1990,95,0.281534,0.335775,0.296184
1990,96,0.316116,0.365201,0.328892
1990,97,0.338901,0.391784,0.351846
1990,98,0.373744,0.430629,0.387405
1990,99,0.378299,0.411749,0.386282
1990,100,0.410701,0.522383,0.434578
1991,0,0.004259,0.00471,0.00449
1991,1,0.000667,0.000769,0.000719
1991,2,0.000358,0.000448,0.000405
1991,3,0.000244,0.000351,0.000299
1991,4,0.000198,0.000288,0.000244
1991,5,0.000204,0.000235,0.00022
1991,6,0.000163,0.000278,0.000222
1991,7,0.000159,0.000217,0.000188
1991,8,0.000114,0.000164,0.00014
1991,9,0.000113,0.00018,0.000147
1991,10,0.000095,0.000131,0.000113
1991,11,0.000107,0.000151,0.000129
1991,12,0.000104,0.000135,0.00012
1991,13,0.000113,0.000172,0.000143
1991,14,0.0001,0.000195,0.000148
1991,15,0.000139,0.000274,0.000208
1991,16,0.000223,0.00049,0.00036
1991,17,0.0002,0.000654,0.000432
1991,18,0.000251,0.000761,0.000512
1991,19,0.000264,0.000832,0.000554
1991,20,0.000267,0.000816,0.000547
1991,21,0.000306,0.000752,0.000534
1991,22,0.000286,0.000782,0.000539
1991,23,0.000292,0.000718,0.000508
1991,24,0.000302,0.000735,0.000522
1991,25,0.000299,0.000692,0.000498
1991,26,0.000326,0.000684,0.000507
1991,27,0.000361,0.000688,0.000526
1991,28,0.000356,0.000757,0.000559
1991,29,0.000361,0.000764,0.000565
1991,30,0.000416,0.000764,0.000592
1991,31,0.00042,0.000731,0.000577
1991,32,0.000442,0.00082,0.000633
1991,33,0.000472,0.000824,0.00065
1991,34,0.000502,0.000936,0.000721
1991,35,0.000568,0.000923,0.000747
1991,36,0.00059,0.001113,0.000854
1991,37,0.000599,0.00115,0.000876
1991,38,0.000745,0.001234,0.000991
1991,39,0.000765,0.001346,0.001056
1991,40,0.000847,0.001523,0.001187
1991,41,0.000884,0.001636,0.001262
1991,42,0.001054,0.001828,0.001442
1991,43,0.001221,0.002129,0.001677
1991,44,0.001343,0.002463,0.001906
1991,45,0.001264,0.002392,0.001829
1991,46,0.00145,0.002848,0.002146
1991,47,0.001676,0.003237,0.002452
1991,48,0.001697,0.003398,0.002543
1991,49,0.002023,0.003788,0.0029
1991,50,0.002039,0.0041,0.003061
1991,51,0.002233,0.004435,0.003324
1991,52,0.002506,0.00484,0.003662
1991,53,0.002845,0.005427,0.004121
1991,54,0.002954,0.006085,0.004497
1991,55,0.003179,0.006929,0.005027
1991,56,0.003379,0.007448,0.005377
1991,57,0.003609,0.008435,0.005971
1991,58,0.004063,0.009631,0.006791
1991,59,0.004396,0.01039,0.007324
1991,60,0.004733,0.011525,0.008043
1991,61,0.005176,0.012206,0.008585
1991,62,0.005585,0.013394,0.009346
1991,63,0.006032,0.014367,0.010021
1991,64,0.006649,0.015381,0.010795
1991,65,0.007334,0.016706,0.011708
1991,66,0.00814,0.018232,0.012736
1991,67,0.009072,0.019803,0.013756
1991,68,0.010336,0.022168,0.015249
1991,69,0.011265,0.024329,0.016544
1991,70,0.01258,0.02625,0.018054
1991,71,0.014624,0.029871,0.020799
1991,72,0.016459,0.032386,0.022962
1991,73,0.018616,0.036765,0.026001
1991,74,0.020988,0.040831,0.02903
1991,75,0.024258,0.045859,0.032979
1991,76,0.026922,0.050738,0.036501
1991,77,0.03095,0.056805,0.041232
1991,78,0.034173,0.063306,0.045529
1991,79,0.041634,0.072532,0.053452
1991,80,0.047095,0.081958,0.060325
1991,81,0.054594,0.090562,0.068081
1991,82,0.062246,0.101503,0.076729
1991,83,0.071061,0.112395,0.086018
1991,84,0.082578,0.129782,0.099545
1991,85,0.09216,0.136536,0.107798
1991,86,0.104101,0.152858,0.12063
1991,87,0.119695,0.168137,0.135826
1991,88,0.133191,0.186353,0.150349
1991,89,0.151689,0.204696,0.168284
1991,90,0.172569,0.218141,0.186423
1991,91,0.193895,0.246533,0.209467
1991,92,0.203946,0.258509,0.219413
1991,93,0.230869,0.279758,0.244242
1991,94,0.249275,0.302647,0.263601
1991,95,0.283368,0.329454,0.295455
1991,96,0.29869,0.330313,0.30698
1991,97,0.314755,0.398838,0.335739
1991,98,0.35952,0.422302,0.374117
1991,99,0.367412,0.443092,0.384805
1991,100,0.39361,0.482017,0.413388
1992,0,0.004035,0.004991,0.004526
1992,1,0.000662,0.000793,0.000729
1992,2,0.000358,0.000437,0.000399
1992,3,0.000282,0.000367,0.000326
1992,4,0.000234,0.000309,0.000273
1992,5,0.000181,0.000281,0.000232
1992,6,0.000161,0.00026,0.000212
1992,7,0.000159,0.000201,0.00018
1992,8,0.000113,0.000172,0.000143
1992,9,0.000092,0.000179,0.000136
1992,10,0.000117,0.00014,0.000129
1992,11,0.000113,0.000136,0.000125
1992,12,0.000113,0.000153,0.000134
1992,13,0.000124,0.000185,0.000155
1992,14,0.000144,0.000233,0.000189
1992,15,0.000157,0.000255,0.000208
1992,16,0.000224,0.000502,0.000366
1992,17,0.000187,0.000643,0.000421
1992,18,0.000296,0.000758,0.000533
1992,19,0.000275,0.000824,0.000556
1992,20,0.000299,0.00077,0.000539
1992,21,0.00026,0.000785,0.000528
1992,22,0.000295,0.000744,0.000524
1992,23,0.000297,0.000712,0.000508
1992,24,0.000303,0.000713,0.000511
1992,25,0.000316,0.00073,0.000526
1992,26,0.000332,0.000748,0.000543
1992,27,0.00034,0.000687,0.000516
1992,28,0.000381,0.000696,0.000541
1992,29,0.000408,0.000775,0.000593
1992,30,0.000382,0.000768,0.000577
1992,31,0.000425,0.000768,0.000599
1992,32,0.000406,0.000815,0.000612
1992,33,0.000478,0.000848,0.000665
1992,34,0.000471,0.000863,0.000669
1992,35,0.00058,0.000953,0.000768
1992,36,0.000589,0.001008,0.000801
1992,37,0.000664,0.001146,0.000908
1992,38,0.000716,0.001278,0.000999
1992,39,0.000732,0.001343,0.001038
1992,40,0.000858,0.001556,0.001208
1992,41,0.00096,0.001672,0.001318
1992,42,0.00102,0.001869,0.001446
1992,43,0.00116,0.002033,0.001598
1992,44,0.001257,0.002266,0.001764
1992,45,0.001428,0.002646,0.00204
1992,46,0.001364,0.002563,0.001964
1992,47,0.001607,0.003159,0.002379
1992,48,0.001857,0.003536,0.002691
1992,49,0.001871,0.003769,0.002814
1992,50,0.002106,0.004146,0.003119
1992,51,0.002277,0.004482,0.00337
1992,52,0.002395,0.004899,0.003634
1992,53,0.002606,0.005252,0.003915
1992,54,0.002928,0.006016,0.004452
1992,55,0.002996,0.006676,0.004808
1992,56,0.003504,0.007619,0.005529
1992,57,0.003509,0.00832,0.005866
1992,58,0.004029,0.009351,0.006628
1992,59,0.00438,0.010518,0.007379
1992,60,0.00481,0.011375,0.008007
1992,61,0.005343,0.012506,0.008822
1992,62,0.005541,0.013407,0.009342
1992,63,0.006179,0.014785,0.010307
1992,64,0.00668,0.015842,0.011047
1992,65,0.007464,0.017079,0.012007
1992,66,0.00809,0.018754,0.013039
1992,67,0.009003,0.020298,0.014116
1992,68,0.01011,0.022339,0.015413
1992,69,0.011252,0.024437,0.016685
1992,70,0.01249,0.026895,0.018262
1992,71,0.014315,0.028976,0.020133
1992,72,0.016443,0.033299,0.023205
1992,73,0.017694,0.036257,0.025193
1992,74,0.020624,0.040664,0.028681
1992,75,0.02358,0.045607,0.032396
1992,76,0.026985,0.051087,0.036581
1992,77,0.030599,0.056668,0.040923
1992,78,0.034573,0.062911,0.045657
1992,79,0.038998,0.070917,0.051212
1992,80,0.046914,0.080751,0.059657
1992,81,0.053096,0.090336,0.06692
1992,82,0.060337,0.099885,0.074814
1992,83,0.070074,0.112341,0.085274
1992,84,0.079578,0.12467,0.095443
1992,85,0.093957,0.140826,0.110318
1992,86,0.102894,0.153241,0.120079
1992,87,0.116,0.167309,0.132831
1992,88,0.12913,0.18466,0.146987
1992,89,0.149457,0.203305,0.166215
1992,90,0.166667,0.220256,0.182859
1992,91,0.185754,0.244379,0.202926
1992,92,0.209487,0.267217,0.22589
1992,93,0.21929,0.269819,0.23305
1992,94,0.257479,0.308074,0.270828
1992,95,0.272319,0.323405,0.285506
1992,96,0.296362,0.333455,0.305791
1992,97,0.323224,0.379196,0.337292
1992,98,0.325242,0.410698,0.345484
1992,99,0.345223,0.43983,0.365753
1992,100,0.362718,0.479917,0.387991
1993,0,0.004004,0.004652,0.004337
1993,1,0.000672,0.000781,0.000728
1993,2,0.000395,0.000434,0.000415
